ExperimentName	Subject	Session	Age	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	Name	RandomSeed	Recznosc	ResearcherID	RuntimeVersion	SessionDate	SessionStartDateTimeUtc	SessionTime	Sex	StudioVersion	Block	BlockList	BlockList.Cycle	BlockList.Sample	BlockNumber	GoodBye.RESP	GoodBye2.RESP	GoodByeList	GoodByeList.Cycle	GoodByeList.Sample	InstrList	InstrList.Cycle	InstrList.Sample	Instructions3.RESP	Instructions4.RESP	Instructions5.RESP	kobieta_S1	kobieta_S2	kobieta_S3	kobieta_S4	kobieta_S5	mezczyzna_S1	mezczyzna_S2	mezczyzna_S3	mezczyzna_S4	mezczyzna_S5	NextBlock.RESP	NextBlock0.RESP	planowanie	PracticeMode	Procedure[Block]	proszenie	Running[Block]	TrainingList	TrainingList.Cycle	TrainingList.Sample	WordList	WordList1	wykonanie	zauwazenie	zrozumienie	Trial	ChoiceType	Condition	CorrectRespon	Effect	ErrorText	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.OnsetToOnsetTime	fixTime	GoalRespInd1	GoalRespInd2	GoalRespInd3	GoalRespInd4	GoalRespInd5	GoalRespInd6	GoalRespName1	GoalRespName2	GoalRespName3	GoalRespName4	GoalRespName5	GoalRespName6	kol1	kol2	kol3	kol4	kol5	kol6	markerTarget	NeutralPrimeList1	Ocena	Ocena.Cycle	Ocena.Sample	OverallRT	Posit	Prime	Prime.ActionDelay	Prime.ActionTime	Prime.CustomOffsetTime	Prime.CustomOnsetTime	Prime.Duration	Prime.DurationError	Prime.FinishTime	Prime.OffsetDelay	Prime.OffsetTime	Prime.OnsetDelay	Prime.OnsetTime	Prime.OnsetToOnsetTime	Prime.PendingInputMasks	Prime.PreRelease	Prime.StartTime	Prime.TargetOffsetTime	Prime.TargetOnsetTime	Prime.TimingMode	PrimeChoice	Procedure[Trial]	Resp	RespWin.ACC	RespWin.CRESP	RespWin.DurationError	RespWin.OnsetDelay	RespWin.OnsetTime	RespWin.OnsetToOnsetTime	RespWin.RESP	RespWin.RT	RespWin.RTTime	Running[Trial]	Target	TargetSlide.ACC	TargetSlide.CRESP	TargetSlide.DurationError	TargetSlide.OnsetDelay	TargetSlide.OnsetTime	TargetSlide.OnsetToOnsetTime	TargetSlide.RESP	TargetSlide.RT	TargetSlide.RTTime	TargetTraining	TBox1	TBox2	TBox3	TBox4	TBox5	TBox6	TrainingList1	TrainingList1.Cycle	TrainingList1.Sample	TrCorrectResp	TrialList1	TrialList1.Cycle	TrialList1.Sample	TrialList2	TrialList2.Cycle	TrialList2.Sample	TrialType	TrPosit	TrWaitTime	WaitTime
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									62	Free	rightIncomp	dl	color_green.png		-1	15	1065685	170	1958																			3						25	prime_left.png	0	1065264	0	0	13	1	1065265	1	1065265	3	1065264	20	0	-1	1063305	1065264	1065261	0		TrialProc1	left	0		0	11	1065575	-1065575		0	0	TrialList2	target_both.png	0	dl	-1	3	1065314	261	l	356	1065670															7	1	62	comp			150
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									63	Free	leftNeut	dl	color_orange.png		-1	10	1068456	320	1917																			3	2					75	prime_right.png	0	1068086	0	0	13	0	1068086	0	1068086	4	1068086	20	0	-1	1066167	1068086	1068082	0	prime_right.png	TrialProc1	left	0		1	10	1068396	-1068396		0	0	TrialList2	target_both.png	0	dl	-1	3	1068136	260	d	310	1068446															8	1	63	neut			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									64	Free	rightIncomp	dl	color_green.png		-1	11	1071058	170	1522																			3						25	prime_left.png	0	1070618	0	0	13	0	1070618	0	1070618	9	1070618	20	0	-1	1069089	1070618	1070609	0		TrialProc1	right	0		0	10	1070928	-1070928		0	0	TrialList2	target_both.png	0	dl	-1	3	1070668	260	l	378	1071046															12	1	64	incomp			150
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									65	Cued	rightComp	l	color_purple.png		-1	8	1073399	310	1502																			2						75	prime_right.png	0	1073049	0	0	13	0	1073049	0	1073049	9	1073049	20	0	-1	1071540	1073049	1073040	0		TrialProc1	right	0		0	10	1073359	-1073359		0	0	TrialList2	target_right.png	1	l	-1	3	1073099	260	l	291	1073390															4	1	65	comp			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									66	Free	rightIncomp	dl	color_green.png		-1	12	1075971	470	1574																			3						75	prime_left.png	0	1075601	0	0	13	0	1075601	0	1075601	7	1075601	20	0	-1	1074022	1075601	1075594	0		TrialProc1	right	0		0	10	1075911	-1075911		0	0	TrialList2	target_both.png	0	dl	-1	3	1075651	260	l	307	1075958															12	1	66	incomp			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									67	Free	leftNeut	dl	color_orange.png		-1	10	1079003	470	1923																			3	1					75	prime_left.png	0	1078683	0	0	13	0	1078683	0	1078683	9	1078683	19	0	-1	1076753	1078683	1078674	0	prime_left.png	TrialProc1	right	0		-999999	11	1078993	0		0	0	TrialList2	target_both.png	0	dl	-1	3	1078732	0	d	258	1078990															11	1	67	neut			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									68	Free	rightNeut	dl	color_yellow.png		-1	13	1081924	471	1741																			3	2					25	prime_right.png	0	1081524	0	0	13	0	1081524	0	1081524	0	1081524	20	0	-1	1079785	1081524	1081524	0	prime_right.png	TrialProc1	left	0		1	10	1081834	-1081834		0	0	TrialList2	target_both.png	0	dl	-1	3	1081574	260	l	336	1081910															8	1	68	neut			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									69	Cued	leftNeut	d	color_orange.png		-1	9	1084776	170	1687																			2	1					25	prime_left.png	0	1084406	0	0	13	0	1084406	0	1084406	4	1084406	20	0	-1	1082717	1084406	1084402	0	prime_left.png	TrialProc1	left	0		0	10	1084716	-1084716		0	0	TrialList2	target_left.png	1	d	-1	3	1084456	260	d	310	1084766															2	1	69	neut			150
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									70	Free	rightNeut	dl	color_yellow.png		-1	15	1087398	470	1767																			3	2					75	prime_right.png	0	1087027	0	0	13	1	1087028	1	1087028	4	1087027	20	0	-1	1085258	1087027	1087023	0	prime_right.png	TrialProc1	right	0		0	11	1087338	-1087338		0	0	TrialList2	target_both.png	0	dl	-1	3	1087077	261	l	305	1087382															11	1	70	neut			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									71	Free	leftIncomp	dl	color_blue.png		-1	6	1089789	320	1247																			3						25	prime_right.png	0	1089429	0	0	13	0	1089429	0	1089429	4	1089429	20	0	-1	1088180	1089429	1089425	0		TrialProc1	right	0		0	10	1089739	-1089739		0	0	TrialList2	target_both.png	0	dl	-1	3	1089479	260	d	303	1089782															10	1	71	comp			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									72	Free	rightComp	dl	color_purple.png		-1	7	1092070	471	1243																			3						25	prime_right.png	0	1091670	0	0	13	0	1091670	0	1091670	8	1091670	20	0	-1	1090421	1091670	1091662	0		TrialProc1	right	0		1	10	1091980	-1091980		0	0	TrialList2	target_both.png	0	dl	-1	3	1091720	260	l	342	1092062															10	1	72	comp			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									73											6	1	4	3	2	5	color_green.png	color_red.png	color_yellow.png	color_purple.png	color_blue.png	color_orange.png	color_red.png	color_blue.png	color_purple.png	color_yellow.png	color_orange.png	color_green.png			1	3	5	61478																						DragProc											Ocena																															
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	5	6	1	3																							d	{SPACE}		no	BlockProc2		BlockList									74																	color_green.png	color_red.png	color_yellow.png	color_purple.png	color_blue.png	color_orange.png									2	3	6																							EnterProc											Ocena												10	30	40	60	80	100														
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	6	4	1	4																							d	{SPACE}		no	BlockProc2		BlockList									1	Free	leftNeut	dl	color_purple.png		-1	6	1247193	170	1061																			3	1					25	prime_left.png	0	1246633	0	0	13	0	1246633	0	1246633	0	1246633	20	0	-1	1245574	1246633	1246633	0	prime_left.png	TrialProc1	right	0		0	10	1246943	-1246943		0	0	TrialList2	target_both.png	0	dl	-1	3	1246683	260	d	503	1247186															11	2	73	neut			150
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	6	4	1	4																							d	{SPACE}		no	BlockProc2		BlockList									2	Cued	rightIncomp	l	color_yellow.png		-1	7	1249675	170	1681																			2						75	prime_left.png	0	1249355	0	0	13	0	1249355	0	1249355	0	1249355	20	0	-1	1247676	1249355	1249355	0		TrialProc1	right	0		0	10	1249665	-1249665		0	0	TrialList2	target_right.png	1	l	-1	3	1249405	260	l	263	1249668															6	2	74	incomp			150
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	6	4	1	4																							d	{SPACE}		no	BlockProc2		BlockList									3	Free	leftIncomp	dl	color_red.png		-1	15	1251986	160	1512																			3						25	prime_right.png	0	1251676	0	0	13	0	1251676	0	1251676	9	1251676	20	0	-1	1250157	1251676	1251667	0		TrialProc1	right	0		0	0	0	0		0	0	TrialList2	target_both.png	0	dl	-999999	3	1251726	0	d	245	1251971															10	2	75	comp			150
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	6	4	1	4																							d	{SPACE}		no	BlockProc2		BlockList									4	Cued	leftComp	d	color_orange.png		-1	13	1254448	320	1575																			2						75	prime_left.png	1	1254038	0	0	13	1	1254038	1	1254038	5	1254037	20	0	-1	1252459	1254037	1254032	0		TrialProc1	left	0		0	11	1254348	-1254348		0	0	TrialList2	target_left.png	1	d	-1	3	1254087	261	d	347	1254434															1	2	76	comp			300
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	6	4	1	4																							d	{SPACE}		no	BlockProc2		BlockList									5	Cued	error	d			-1	8	1257299	161	1886																			2	2					25	prime_right.png	0	1256969	0	0	13	0	1256969	0	1256969	5	1256969	20	0	-1	1255080	1256969	1256964	0	prime_right.png	TrialProc1	left	0		1	10	1257279	-1257279		0	0	TrialList2	target_left.png	0	d	-1	3	1257019	260	l	271	1257290															2	2	77	neut			150
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	6	4	1	4																							d	{SPACE}		no	BlockProc2		BlockList									6	Free	leftNeut	dl	color_purple.png		-1	6	1259801	470	1601																			3	1					25	prime_left.png	0	1259381	0	0	13	0	1259381	0	1259381	0	1259381	20	0	-1	1257782	1259381	1259381	0	prime_left.png	TrialProc1	left	0		0	10	1259691	-1259691		0	0	TrialList2	target_both.png	0	dl	-1	3	1259431	260	d	363	1259794															8	2	78	neut			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	6	4	1	4																							d	{SPACE}		no	BlockProc2		BlockList									7	Free	rightComp	dl	color_green.png		-1	14	1262593	470	1551																			3						75	prime_right.png	0	1262132	0	0	13	1	1262133	1	1262133	0	1262132	20	0	-1	1260584	1262132	1262132	0		TrialProc1	right	0		0	11	1262443	-1262443		0	0	TrialList2	target_both.png	0	dl	-1	3	1262182	261	l	396	1262578															10	2	79	comp			450
1 ver1_main_procedureEEG	2	1	25	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2612294</Frequency><Timestamp dt:dt="r8">8506158163</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-09-17T14:35:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	1 ver1_main_procedureEEG-2-1	99.931	1.0.0.896	1	MC	-83246204	prawa	1	2.0.10.182	09-17-2015	2015-09-17 14:35:59	16:35:59	kobieta	2.0.10.92	6	4	1	4																							d	{SPACE}		no	BlockProc2		BlockList									8	Free	leftNeut	dl	color_purple.png		-1	15	1265074	170	1199																			3	2					25	prime_right.png	0	1264574	0	0	13	0	1264574	0	1264574	2	1264574	20	0	-1	1263375	1264574	1264572	0	prime_right.png	TrialProc1	left	0		0	10	1264884	-1264884		0	0	TrialList2	target_both.png	0	dl	-1	3	1264624	260	d	435	1265059															8	2	80	neut			150
